ID,Job Title,Company Title,Tenure,Job Type
195119ABB0000154,Senior Data Scientist,Fetch Analytics ,Jul 2020 - Apr 2022 · 1 yr 10 mos,tch Analytics · Full-timeFetch Analytics · Full-time
195119ABB0000154,Data Scientist,Predina ,2019 - Jul 2020 · 1 yr 7 mos,dina · Full-timePredina · Full-time
195119ABB0000154,Research Fellow,King's College LondonKing's College London,2017 - 2018 · 1 yr,ng's College LondonKing's College London
195119ABB0000154,Postdoctoral Researcher,University of ManchesterUniversity of Manchester,2013 - 2017 · 4 yrs,versity of ManchesterUniversity of Manchester
195326SHA0000156,Senior Data Scientist,Ofgem ,Oct 2023 - Present · 3 mos,m · Full-timeOfgem · Full-time
195326SHA0000156,Data Scientist - Knowledge Transfer Partnership (KTP) Associate,FourNet ,Mar 2021 - Jul 2023 · 2 yrs 5 mos,urNet · Full-timeFourNet · Full-time
195326SHA0000156,Technology Intern,Bright Network ,Jun 2020 - Jul 2020 · 2 mos,ght Network · InternshipBright Network · Internship
195326SHA0000156,Student Ambassador,University of WestminsterUniversity of Westminster,Sep 2016 - Aug 2019 · 3 yrs,versity of WestminsterUniversity of Westminster
195326SHA0000156,Data Analyst/Project Management Assistant,Network RailNetwork Rail,Aug 2017 - Jul 2018 · 1 yr,twork RailNetwork Rail
195326SHA0000156,Associate,Abercrombie & FitchAbercrombie & Fitch,Sep 2016 - May 2017 · 9 mos,rcrombie & FitchAbercrombie & Fitch
195326SHA0000156,Sales and Marketing Consultant,OrbitsoundOrbitsound,Sep 2016 - Oct 2016 · 2 mos,tsoundOrbitsound
195326SHA0000156,Sales Representative,Cool BritanniaCool Britannia,Oct 2015 - May 2016 · 8 mos,ol BritanniaCool Britannia
195550DIP0000159,Data Scientist- Risk Advance Analytics,Nationwide Building Society ,Jul 2022 - Apr 2023 · 10 mos,ionwide Building Society · Full-timeNationwide Building Society · Full-time
195715TOM0000162,Data Scientist,GSK ,Mar 2023 - Present · 10 mos,· Full-timeGSK · Full-time
200021DR0000169,Senior Consultant,BAE Systems Digital IntelligenceBAE Systems Digital Intelligence,Oct 2023 - Present · 3 mos,Systems Digital IntelligenceBAE Systems Digital Intelligence
200115RAQ0000171,Senior Data Scientist,Trustpilot ,May 2022 - Present · 1 yr 8 mos,pilot · Full-timeTrustpilot · Full-time
200140JER0000172,Lead / Senior Data Scientist Contractor,Independent Consultant ,Apr 2023 - Present · 9 mos,ependent Consultant · Self-employedIndependent Consultant · Self-employed
200140JER0000172,Senior Advisor,Launchworks & CoLaunchworks & Co,Aug 2023 - Present · 5 mos,rks & CoLaunchworks & Co
200140JER0000172,Lecturer,emlyon business school ,Mar 2023 - Present · 10 mos,mlyon business school · Freelanceemlyon business school · Freelance
200230RIC0000174,Head of Data Science - Claims Analytics,AXA UK ,Dec 2022 - Present · 1 yr 1 mo,UK · Full-timeAXA UK · Full-time
200256EUN0000175,"Pricing Data Scientist, Managers, Strategy",CHEP ,Sep 2023 - Present · 4 mos,· Full-timeCHEP · Full-time
200345PHI0000177,Lead Data Scientist,Ageas UK ,Aug 2021 - Present · 2 yrs 5 mos,as UK · Full-timeAgeas UK · Full-time
200345PHI0000177,"Marketing Sciences Director, The Modellers (Contract)",Hall & Partners ,Jan 2021 - Jul 2021 · 7 mos,l & Partners · ContractHall & Partners · Contract
200345PHI0000177,Data Science and Customer Insight Consultant,Go PsyberneticGo Psybernetic,Oct 2019 - Jan 2021 · 1 yr 4 mos, PsyberneticGo Psybernetic
200345PHI0000177,Managing Director,The Distilleries (part of Jigsaw Research)The Distilleries (part of Jigsaw Research),Apr 2016 - Sep 2019 · 3 yrs 6 mos, Distilleries (part of Jigsaw Research)The Distilleries (part of Jigsaw Research)
200345PHI0000177,Associate Director,The DistilleriesThe Distilleries,Aug 2013 - Mar 2016 · 2 yrs 8 mos, DistilleriesThe Distilleries
200345PHI0000177,Customer Research Manager,BetfairBetfair,Apr 2011 - Aug 2013 · 2 yrs 5 mos,tfairBetfair
200345PHI0000177,Insight Specialist,VisitBritainVisitBritain,Sep 2007 - Apr 2011 · 3 yrs 8 mos,sitBritainVisitBritain
200345PHI0000177,Senior Research Analyst,Buckingham Research AssociatesBuckingham Research Associates,Mar 2005 - Jul 2007 · 2 yrs 5 mos,ngham Research AssociatesBuckingham Research Associates
200410SAM0000178,Data Scientist,Health Education England ,Jun 2022 - Present · 1 yr 7 mos,alth Education England · Full-timeHealth Education England · Full-time
200727GUY0000185,Data Scientist,Faculty ,Jul 2022 - Present · 1 yr 6 mos,ty · Full-timeFaculty · Full-time
200727GUY0000185,Data Science and Machine Learning Engineer,Raytheon Technologies ,Nov 2020 - Jul 2022 · 1 yr 9 mos,heon Technologies · Full-timeRaytheon Technologies · Full-time
200727GUY0000185,Informatics Scientist,Ilika plcIlika plc,Jul 2018 - Apr 2020 · 1 yr 10 mos,ika plcIlika plc
200727GUY0000185,Principle Project Engineer,NeevesTECH Ltd.NeevesTECH Ltd.,Jan 2017 - 2018 · 1 yr 1 mo,evesTECH Ltd.NeevesTECH Ltd.
200915DR0000189,Principal Data Scientist,BBC ,Feb 2023 - Present · 11 mos,· Full-timeBBC · Full-time
200945MEH0000190,Senior Data Scientist,"Sainsbury's Digital, Tech and Data ",Nov 2022 - Present · 1 yr 2 mos,"nsbury's Digital, Tech and Data · Full-timeSainsbury's Digital, Tech and Data · Full-time"
200945MEH0000190,Data Science Insight Manager (Domain lead),John Lewis Partnership ,Jan 2021 - Oct 2022 · 1 yr 10 mos,hn Lewis Partnership · Full-timeJohn Lewis Partnership · Full-time
200945MEH0000190,Data Scientist,BTBT,Aug 2018 - Jan 2021 · 2 yrs 6 mos,
200945MEH0000190,"Senior Consultant, AI & Analytics FSO",EYEY,Nov 2014 - Mar 2018 · 3 yrs 5 mos,
200945MEH0000190,Insights & reporting Exec,MECMEC,Jun 2013 - Sep 2014 · 1 yr 4 mos,ECMEC
200945MEH0000190,Data Modeller,TransactisTransactis,Feb 2012 - Jun 2013 · 1 yr 5 mos,isTransactis
200945MEH0000190,IT Intern,KenexaKenexa,Jun 2011 - Aug 2011 · 3 mos,nexaKenexa
201024DAV0000191,Data Science and Machine Learning Engineering Manager,Deliveroo ,Aug 2022 - Feb 2023 · 7 mos,eliveroo · Full-timeDeliveroo · Full-time
201050MIK0000192,First Team Data Scientist,Arsenal F.C ,Jul 2018 - Present · 5 yrs 6 mos,nal F.C · Full-timeArsenal F.C · Full-time
201050MIK0000192,Co-founder,ZX GamesZX Games,Dec 2005 - Present · 18 yrs 1 mo,GamesZX Games
201050MIK0000192,Lead Data Scientist,KambiKambi,Feb 2017 - Jun 2018 · 1 yr 5 mos,Kambi
201050MIK0000192,Data Scientist → Senior Data Scientist + Tech Lead,King.comKing.com,Feb 2013 - Feb 2017 · 4 yrs 1 mo,ng.comKing.com
201050MIK0000192,Decision Analyst,Klarna ABKlarna AB,Aug 2012 - Feb 2013 · 7 mos,arna ABKlarna AB
201050MIK0000192,Project Coordinator → Senior Project Coordinator,RunexyRunexy,Jan 2007 - Jul 2009 · 2 yrs 7 mos,xyRunexy
201050MIK0000192,Support engineer → Supervisor → Team manager,AcronisAcronis,Dec 2002 - Jan 2007 · 4 yrs 2 mos,nisAcronis
201050MIK0000192,Internet centre administrator,IT AcademyIT Academy,Nov 2001 - Dec 2002 · 1 yr 2 mos,AcademyIT Academy
201211JOR0000195,Marine Data Scientist,British Oceanographic Data Centre ,Jan 2019 - Present · 5 yrs,tish Oceanographic Data Centre · Full-timeBritish Oceanographic Data Centre · Full-time
201211JOR0000195,Ticket Office Supervisor,Huddersfield Town Football ClubHuddersfield Town Football Club,Feb 2012 - Jan 2019 · 7 yrs,dersfield Town Football ClubHuddersfield Town Football Club
201211JOR0000195,Marine Environmental Consultancy Placement,Banyan Tree Hotels & ResortsBanyan Tree Hotels & Resorts,May 2018 - Jun 2018 · 2 mos,Tree Hotels & ResortsBanyan Tree Hotels & Resorts
201211JOR0000195,PADI Divemaster,Ban's Diving ResortBan's Diving Resort,Dec 2016 - Feb 2017 · 3 mos,Diving ResortBan's Diving Resort
201211JOR0000195,Research Intern,Cape Eleuthera InstituteCape Eleuthera Institute,Jun 2015 - Aug 2015 · 3 mos, Eleuthera InstituteCape Eleuthera Institute
201211JOR0000195,Research Assistant,GreenforceGreenforce,Jun 2014 - Aug 2014 · 3 mos,enforceGreenforce
201407WEI0000199,Senior Data Scientist,Fracta Leap ,Jul 2019 - Present · 4 yrs 6 mos,a Leap · PermanentFracta Leap · Permanent
201407WEI0000199,Technical Consultant,AccentureAccenture,Jun 2018 - Present · 5 yrs 7 mos,ntureAccenture
201407WEI0000199,Strategy Planning Engineer,World Association of Nuclear Operators (WANO)World Association of Nuclear Operators (WANO),Jan 2016 - Present · 8 yrs,rld Association of Nuclear Operators (WANO)World Association of Nuclear Operators (WANO)
201407WEI0000199,Nuclear power plant piping system engineer,ToshibaToshiba,Nov 2011 - Jan 2016 · 4 yrs 3 mos,shibaToshiba
201407WEI0000199,Piping Engineer,Westinghouse Electric CompanyWestinghouse Electric Company,Sep 2013 - Jul 2015 · 1 yr 11 mos,stinghouse Electric CompanyWestinghouse Electric Company
201407WEI0000199,Mechanical Engineer,TDK TaiwanTDK Taiwan,Mar 2010 - May 2011 · 1 yr 3 mos,K TaiwanTDK Taiwan
201738XAN0000206,Machine Learning Content Developer,Woven Planet ,Jan 2023 - Present · 1 yr,ven Planet · PermanentWoven Planet · Permanent
201738XAN0000206,Machine Learning Engineer and Robot Operator,Hanson Robotics Limited ,Mar 2022 - Present · 1 yr 10 mos,n Robotics Limited · ContractHanson Robotics Limited · Contract
201738XAN0000206,Data Science Lecturer,Le Wagon ,Nov 2020 - Present · 3 yrs 2 mos, Wagon · FreelanceLe Wagon · Freelance
201738XAN0000206,Founder,"RundFunk, Urban Explorations, Ukiyo, Unbound, SBSRundFunk, Urban Explorations, Ukiyo, Unbound, SBS",Jul 2013 - Present · 10 yrs 6 mos,"Funk, Urban Explorations, Ukiyo, Unbound, SBSRundFunk, Urban Explorations, Ukiyo, Unbound, SBS"
201738XAN0000206,Senior Data Scientist,SociousSocious,Jan 2022 - Jan 2023 · 1 yr 1 mo,ciousSocious
201918MAS0000209,代表取締役CEO,株式会社Galirage株式会社Galirage,May 2023 - Present · 8 mos,irage株式会社Galirage
202152WOO0000214,Senior Manager,LINEヤフー株式会社LINEヤフー株式会社,Oct 2023 - Present · 3 mos,
202152WOO0000214,Principal Data Scientist,LINE Corp ,Aug 2014 - Present · 9 yrs 5 mos,Corp · PermanentLINE Corp · Permanent
202152WOO0000214,Statistical Genetics Analysis Division,"StaGen Co., LTDStaGen Co., LTD",Apr 2009 - Jul 2014 · 5 yrs 4 mos,"aGen Co., LTDStaGen Co., LTD"
202152WOO0000214,Researcher,Kobe UniversityKobe University,Nov 2004 - Mar 2009 · 4 yrs 5 mos,be UniversityKobe University
202152WOO0000214,Researcher,Japan Biological Informatics ConsortiumJapan Biological Informatics Consortium,Apr 2003 - Oct 2004 · 1 yr 7 mos,Biological Informatics ConsortiumJapan Biological Informatics Consortium
202152WOO0000214,Research Assistant,Okayama UniversityOkayama University,Apr 2001 - Mar 2002 · 1 yr,UniversityOkayama University
202435MAU0000219,Data Engineer,Cognizant ,Apr 2021 - Present · 2 yrs 9 mos,gnizant · PermanentCognizant · Permanent
202435MAU0000219,Data Engineer / Data Scientist,Inglewood ,Jul 2019 - Mar 2021 · 1 yr 9 mos,ewood · PermanentInglewood · Permanent
202435MAU0000219,Senior Data Analyst,BID CompanyBID Company,Dec 2016 - Jan 2018 · 1 yr 2 mos, CompanyBID Company
202435MAU0000219,Data Scientist,ALTENALTEN,Mar 2012 - Nov 2016 · 4 yrs 9 mos,
202435MAU0000219,Freelance Business Analyst,L.E.K. ConsultingL.E.K. Consulting,Sep 2011 - Mar 2013 · 1 yr 7 mos,ConsultingL.E.K. Consulting
202435MAU0000219,Junior Analyst,TQL corporation srlTQL corporation srl,Oct 2008 - Dec 2011 · 3 yrs 3 mos,corporation srlTQL corporation srl
212225KEN0000237,Associate AI/ML Specialist,Google ,Nov 2023 - Present · 2 mos,ogle · PermanentGoogle · Permanent
212225KEN0000237,Software Engineer,Self-employed,Apr 2023 - Present · 9 mos,lf-employedSelf-employed
212225KEN0000237,Cloud Support Engineer,Microsoft ,Apr 2021 - Nov 2023 · 2 yrs 8 mos,icrosoft · PermanentMicrosoft · Permanent
212407YAS0000240,"Systems Engineer, iOS Developer and Data Scientist","NEXT Corporation, Osaka City, Japan ",2022 - Present · 2 yrs,"Corporation, Osaka City, Japan · PermanentNEXT Corporation, Osaka City, Japan · Permanent"
212407YAS0000240,Kaiseki Cook 懐石料理人 Sushi Cook 寿司料理人,Iwashi Main Shop ,Jul 2021 - Nov 2021 · 5 mos, Main Shop · PermanentIwashi Main Shop · Permanent
212407YAS0000240,Culinary Artist,NontaZushi ,Feb 2021 - Jul 2021 · 6 mos,ntaZushi · Part-timeNontaZushi · Part-time
212407YAS0000240,Food Service Worker,Club Iwakuni ,Nov 2020 - Jan 2021 · 3 mos,ub Iwakuni · ContractClub Iwakuni · Contract
212407YAS0000240,Culinary Artist,Coropration Marinepolis ,Apr 2018 - Oct 2020 · 2 yrs 7 mos,ropration Marinepolis · PermanentCoropration Marinepolis · Permanent
212407YAS0000240,Culinary Artist,Sushi FujimotoSushi Fujimoto,Sep 2017 - Mar 2018 · 7 mos, FujimotoSushi Fujimoto
212407YAS0000240,Culinary Artist,Corporation RokusenCorporation Rokusen,Jun 2016 - Aug 2017 · 1 yr 3 mos,rporation RokusenCorporation Rokusen
212407YAS0000240,Culinary Artist,Corporation TFHCorporation TFH,Mar 2016 - May 2016 · 3 mos,rporation TFHCorporation TFH
212407YAS0000240,Culinary Artist,Corporation SushidenCorporation Sushiden,Jan 2016 - Mar 2016 · 3 mos,rporation SushidenCorporation Sushiden
212407YAS0000240,Assistant Cook,"Nigiri Chojiro, Sembayashi Shop ",Nov 2015 - Jan 2016 · 3 mos,"giri Chojiro, Sembayashi Shop · Part-timeNigiri Chojiro, Sembayashi Shop · Part-time"
212407YAS0000240,Assistant Cook,Sushi FujimotoSushi Fujimoto,Sep 2015 - Jan 2016 · 5 mos, FujimotoSushi Fujimoto
212407YAS0000240,AssistantCook,"Osaka Abeno Akanoren, Namba Walk ShopOsaka Abeno Akanoren, Namba Walk Shop",May 2015 - Sep 2015 · 5 mos,"Abeno Akanoren, Namba Walk ShopOsaka Abeno Akanoren, Namba Walk Shop"
212407YAS0000240,Assistant Cook,Resort Trust CorporationResort Trust Corporation,Jul 2015 - Aug 2015 · 2 mos,sort Trust CorporationResort Trust Corporation
212407YAS0000240,iPhone Application Developer,Corporation StakeholderCom ,Jan 2014 - Dec 2014 · 1 yr,rporation StakeholderCom · Full-timeCorporation StakeholderCom · Full-time
212407YAS0000240,Tailor of Clothes,Corporation ShichijyoCorporation Shichijyo,Apr 2013 - May 2013 · 2 mos,rporation ShichijyoCorporation Shichijyo
212407YAS0000240,Tailor of Clothes,"Magic Machine, Etre Toyonaka Shop and Kawanishi Mosaic ShopMagic Machine, Etre Toyonaka Shop and Kawanishi Mosaic Shop",Aug 2012 - Mar 2013 · 8 mos,"agic Machine, Etre Toyonaka Shop and Kawanishi Mosaic ShopMagic Machine, Etre Toyonaka Shop and Kawanishi Mosaic Shop"
212407YAS0000240,System Engineer,ITOCHU Techno-Solutions Corporation (CTC) ,Apr 1996 - Dec 2001 · 5 yrs 9 mos,Techno-Solutions Corporation (CTC) · Full-timeITOCHU Techno-Solutions Corporation (CTC) · Full-time
213208KUL0000254,Senior Data Scientist,Rakuten ,Sep 2022 - Present · 1 yr 4 mos,en · PermanentRakuten · Permanent
213208KUL0000254,"Senior Consultant, Data Science",Pactera APAC ,Dec 2020 - Aug 2022 · 1 yr 9 mos,era APAC · PermanentPactera APAC · Permanent
213208KUL0000254,"Senior Consultant, Data Science",IgnitusAI ,Jul 2021 - Jul 2022 · 1 yr 1 mo,tusAI · PermanentIgnitusAI · Permanent
213208KUL0000254,AI Engineer,"AWL, Inc. ",Dec 2019 - Nov 2020 · 1 yr,"Inc. · PermanentAWL, Inc. · Permanent"
213208KUL0000254,AI Research Assistant,Nanyang Technological University ,Nov 2017 - Nov 2019 · 2 yrs 1 mo,Technological University · ContractNanyang Technological University · Contract
213208KUL0000254,Data Analyst,Scantist ,May 2019 - Oct 2019 · 6 mos,ist · ContractScantist · Contract
213208KUL0000254,"Intern, Vision and Graphics Lab","Indian Institute of Technology, Delhi ",May 2016 - Nov 2016 · 7 mos,"ian Institute of Technology, Delhi · InternshipIndian Institute of Technology, Delhi · Internship"
214900SAI0000260,Senior Business Intelligence Engineer,Amazon ,Jun 2020 - Present · 3 yrs 7 mos,n · Full-timeAmazon · Full-time
214900SAI0000260,Senior Specialist - Data Science,株式会社KPMG Ignition Tokyo ,May 2019 - Jun 2020 · 1 yr 2 mos,G Ignition Tokyo · Full-time株式会社KPMG Ignition Tokyo · Full-time
214900SAI0000260,Lead Data Scientist,Daimler Trucks Asia ,Jun 2017 - May 2019 · 2 yrs,aimler Trucks Asia · Full-timeDaimler Trucks Asia · Full-time
214900SAI0000260,Analytics Consultant,Cloudnine Group of Hospitals ,Nov 2016 - May 2017 · 7 mos,oudnine Group of Hospitals · InternshipCloudnine Group of Hospitals · Internship
214935TOR0000261,Data Scientist,"Chugai Pharmaceutical Co., Ltd.Chugai Pharmaceutical Co., Ltd.",Apr 2018 - Present · 5 yrs 9 mos," Pharmaceutical Co., Ltd.Chugai Pharmaceutical Co., Ltd."
214935TOR0000261,Data Scientist,RocheRoche,Sep 2020 - Jun 2022 · 1 yr 10 mos,cheRoche
214935TOR0000261,Research Fellow (DC2),Japan Society for the Promotion of ScienceJapan Society for the Promotion of Science,Apr 2016 - Mar 2018 · 2 yrs,Society for the Promotion of ScienceJapan Society for the Promotion of Science
214935TOR0000261,Research Intern,Eisai Research InstituteEisai Research Institute,Jul 2016 - Sep 2016 · 3 mos,sai Research InstituteEisai Research Institute
214935TOR0000261,Research Associate,早稲田大学 WASEDA University早稲田大学 WASEDA University,Sep 2015 - Mar 2016 · 7 mos,WASEDA University早稲田大学 WASEDA University
214935TOR0000261,Special Research Student,Center for iPS Cell Research and Application (CiRA)Center for iPS Cell Research and Application (CiRA),Apr 2013 - Mar 2014 · 1 yr,nter for iPS Cell Research and Application (CiRA)Center for iPS Cell Research and Application (CiRA)
215139SHI0000265,Data Scientist,LINEヤフー株式会社 ,Oct 2023 - Present · 3 mos,· PermanentLINEヤフー株式会社 · Permanent
215139SHI0000265,Data Scientist,LINE Corp ,Apr 2022 - Oct 2023 · 1 yr 7 mos,Corp · PermanentLINE Corp · Permanent
215139SHI0000265,Research Assistant,筑波大学筑波大学,Oct 2021 - Mar 2022 · 6 mos,
215139SHI0000265,Customer Engineer Intern,MicrosoftMicrosoft,Sep 2021 · 1 mo,icrosoftMicrosoft
215139SHI0000265,Data Analyst Intern,"Mercari, Inc.Mercari, Inc.",Aug 2021 · 1 mo,"ercari, Inc.Mercari, Inc."
215139SHI0000265,Research Assistant,筑波大学筑波大学,Sep 2020 - Jul 2021 · 11 mos,
215139SHI0000265,Cloud Solution Architect Intern,Microsoft ,Aug 2020 - Sep 2020 · 2 mos,icrosoft · InternshipMicrosoft · Internship
215139SHI0000265,Research Assistant,筑波大学筑波大学,Apr 2020 - Jul 2020 · 4 mos,
215139SHI0000265,Research Intern,株式会社Gunosy株式会社Gunosy,Dec 2019 - Mar 2020 · 4 mos,sy株式会社Gunosy
215139SHI0000265,AI & Machine Learning Intern,"M3, Inc.M3, Inc.",Apr 2019 · 1 mo,"3, Inc.M3, Inc."
215139SHI0000265,R&D Engineer Intern,株式会社 サイバーエージェント株式会社 サイバーエージェント,Jul 2018 - Sep 2018 · 3 mos,サイバーエージェント株式会社 サイバーエージェント
